sigma,transmittance
1517.4740854,0.716
1518.3450708,0.716
1519.2160562,0.715
1520.0870416,0.713
1520.958027,0.713
1521.8290124,0.711
1522.6999978,0.711
1523.5709832,0.711
1524.4419685999999,0.709
1525.312954,0.708
1526.1839394,0.707
1527.0549248,0.707
1527.9259102,0.705
1528.7968956,0.702
1529.667881,0.701
1530.5388664,0.7
1531.4098518,0.7
1532.2808372,0.698
1533.1518226,0.697
1534.022808,0.696
1534.8937934,0.694
1535.7647788,0.693
1536.6357642,0.692
1537.5067496,0.692
1538.377735,0.692
1539.2487204,0.69
1540.1197058,0.689
1540.9906912,0.686
1541.8616766,0.686
1542.732662,0.683
1543.6036474,0.681
1544.4746327999999,0.678
1545.3456182,0.677
1546.2166035999999,0.675
1547.087589,0.673
1547.9585744,0.671
1548.8295598,0.671
1549.7005452,0.664
1550.5715306,0.663
1551.442516,0.662
1552.3135014,0.66
1553.1844868,0.66
1554.0554722,0.659
1554.9264576,0.656
