sigma,transmittance
1838.0,0.943
1839.0,0.9428
1840.0,0.9427
1841.0,0.9425
1842.0,0.9423
1843.0,0.9422
1844.0,0.942
1845.0,0.9418
1846.0,0.9416
1847.0,0.9415
1848.0,0.9413
1849.0,0.9411
1850.0,0.941
1851.0,0.9408
1852.0,0.9406
1853.0,0.9405
1854.0,0.9403
1855.0,0.9402
1856.0,0.9403
1857.0,0.9403
1858.0,0.9404
1859.0,0.9405
1860.0,0.9405
1861.0,0.9406
1862.0,0.9406
1863.0,0.9407
1864.0,0.9408
1865.0,0.9408
1866.0,0.9409
1867.0,0.9409
1868.0,0.941
1869.0,0.9411
1870.0,0.9411
1871.0,0.9412
1872.0,0.9412
1873.0,0.9413
1874.0,0.9412
1875.0,0.941
1876.0,0.9408
1877.0,0.9406
1878.0,0.9405
1879.0,0.9396
1880.0,0.9386
1881.0,0.9377
1882.0,0.9368
1883.0,0.9358
1884.0,0.9349
1885.0,0.9335
1886.0,0.9319
1887.0,0.9303
1888.0,0.9287
1889.0,0.9271
1890.0,0.9245
1891.0,0.9217
1892.0,0.9188
1893.0,0.9147
1894.0,0.9141
1895.0,0.9141
1896.0,0.9141
1897.0,0.9141
1898.0,0.9132
1899.0,0.9144
1900.0,0.9148
1901.0,0.9151
1902.0,0.9156
1903.0,0.9161
1904.0,0.9166
1905.0,0.9185
1906.0,0.9204
1907.0,0.9224
1908.0,0.9243
1909.0,0.9262
1910.0,0.9281
