sigma,transmittance
1405.986788,0.472
1406.8936816,0.473
1407.8005752,0.473
1408.7074688,0.473
1409.6143624,0.473
1410.521256,0.473
1411.4281494,0.473
1412.3350427999999,0.473
1413.2419362,0.473
1414.1488296,0.473
1415.055723,0.473
1415.9626166,0.473
1416.8695102,0.473
1417.7764038,0.473
1418.6832974,0.473
1419.590191,0.473
1420.4970844,0.473
1421.4039778,0.473
1422.3108712,0.473
1423.2177646,0.473
1424.124658,0.473
1425.0315516,0.473
1425.9384452,0.473
1426.8453388,0.473
1427.7522324,0.473
1428.659126,0.475
1429.5660194,0.475
1430.4729128,0.476
1431.3798062,0.476
1432.2866996,0.475
1433.193593,0.473
1434.1004866,0.471
1435.0073802,0.469
1435.9142738,0.465
1436.8211674,0.463
1437.728061,0.456
1438.6349544,0.451
1439.5418478,0.444
1440.4487412,0.441
1441.3556346,0.442
1442.262528,0.445
1443.1694216,0.448
1444.0763152,0.454
1444.9832088,0.454
1445.8901024,0.452
1446.796996,0.452
1447.7038894,0.448
1448.6107828,0.435
1449.5176762,0.4151
1450.4245696,0.3831
1451.331463,0.36
1452.2383566,0.346
1453.1452502,0.329
1454.0521438,0.304
1454.9590374,0.281
1455.865931,0.25
1456.7728244,0.231
1457.6797178,0.23
1458.5866112,0.231
1459.4935046,0.243
1460.400398,0.248
1461.3072916,0.261
1462.2141852,0.264
1463.1210788,0.267
1464.0279724,0.275
1464.934866,0.277
1465.8417594,0.277
1466.7486528,0.277
1467.6555462000001,0.278
1468.5624396,0.288
1469.469333,0.299
1470.3762266,0.312
1471.2831202,0.335
1472.1900138,0.346
1473.0969074,0.355
1474.003801,0.37
1474.9106944,0.381
1475.8175878,0.394
1476.7244812000001,0.401
1477.6313746,0.408
1478.538268,0.418
1479.4451616000001,0.435
1480.3520552,0.462
1481.2589488,0.482
1482.1658424,0.487
1483.072736,0.506
1483.9796294,0.524
1484.8865228,0.5449
1485.7934162000001,0.56
1486.7003096,0.6008
1487.607203,0.603
1488.5140966000001,0.622
1489.4209902,0.642
1490.3278838,0.652
1491.2347774,0.667
1492.141671,0.673
1493.0485644,0.677
1493.9554578,0.687
1494.8623512000001,0.69
1495.7692446,0.691
1496.676138,0.695
1497.5830316000001,0.7
1498.4899252,0.704
1499.3968188000001,0.705
1500.3037124,0.707
1501.210606,0.708
1502.1174994,0.708
1503.0243928,0.708
1503.9312862000002,0.708
1504.8381796,0.708
1505.745073,0.708
1506.6519666000002,0.708
1507.5588602,0.707
1508.4657538000001,0.707
1509.3726474,0.702
1510.279541,0.701
1511.1864344,0.7
1512.0933278,0.698
1513.0002212000002,0.695
1513.9071146,0.693
1514.814008,0.69
1515.7209016,0.685
1516.6277952,0.685
1517.5346888,0.684
1518.4415824,0.684
1519.348476,0.683
1520.2553693999998,0.681
1521.1622628,0.68
1522.0691562,0.678
1522.9760496000001,0.676
1523.882943,0.674
1524.7898366,0.673
1525.6967302,0.667
1526.6036238,0.664
1527.5105174,0.661
1528.417411,0.66
1529.3243043999998,0.659
1530.2311978,0.649
1531.1380912,0.644
1532.0449846000001,0.643
1532.951878,0.635
1533.8587716,0.63
1534.7656652,0.618
1535.6725588,0.615
1536.5794524,0.608
1537.486346,0.601
1538.3932396,0.596
1539.3001332,0.595
1540.2070268,0.588
1541.1139203999999,0.578
1542.020814,0.575
1542.9277074,0.567
1543.8346007999999,0.561
1544.7414942,0.548
1545.6483876,0.536
1546.555281,0.526
1547.4621746,0.523
1548.3690682,0.517
1549.2759618,0.514
1550.1828553999999,0.509
1551.089749,0.507
1551.9966424,0.507
1552.9035357999999,0.509
1553.8104292,0.51
1554.7173226,0.514
1555.624216,0.517
1556.5311096,0.521
1557.4380032,0.526
1558.3448968,0.534
1559.2517904,0.536
1560.158684,0.548
1561.0655774,0.567
1561.9724707999999,0.572
1562.8793642,0.577
1563.7862576,0.586
1564.693151,0.592
1565.6000446,0.599
1566.5069382,0.608
1567.4138318,0.616
1568.3207254,0.628
1569.227619,0.629
1570.1345124,0.633
1571.0414058,0.646
1571.9482992,0.647
1572.8551926,0.65
1573.762086,0.657
1574.6689796,0.659
1575.5758732,0.66
1576.4827668,0.663
1577.3896604,0.664
1578.296554,0.667
1579.2034474,0.669
1580.1103408,0.671
1581.0172342,0.673
1581.9241276,0.673
1582.831021,0.676
1583.7379146,0.68
1584.6448082,0.683
1585.5517018,0.688
1586.4585954,0.688
1587.365489,0.691
1588.2723824,0.698
1589.1792758,0.705
